<<<<<<< HEAD
Company,laptop_type,screen_size_inch,display_resolution_width,display_resolution_height,panel_type,is_touchscreen,resolution_class,cpu_brand,cpu_family,cpu_generation,clock_speed_ghz,cpu_tier,gpu_brand,ram_gb,ssd_gb,hdd_gb,flash_gb,hybrid_gb,total_storage_gb,weight_kg,weight_class,price_band,Price,is_price_outlier,Performance_Score
ACER,"2 in 1 Convertible",13.3,1920,1080,IPS,Yes,"Full HD",Intel,i5,8,1.00,Upper-Mid,Intel,8,256,0,0,0,256,1.50,Medium,Mid-Range,45128.159999999996,No
DELL,Notebook,15.6,1920,1080,Standard,No,"Full HD",Intel,i7,7,2.00,High,AMD,8,0,1024,0,0,1024,2.20,Heavy,Budget,31962.672,No
DELL,Notebook,15.6,1920,1080,Standard,No,"Full HD",Intel,i3,6,2.00,Mid,AMD,4,256,0,0,0,256,2.20,Heavy,Budget,25840.8,No
ASUS,Notebook,15.6,1920,1080,Standard,No,"Full HD",Intel,i3,7,2.00,Mid,NVIDIA,6,256,0,0,0,256,2.00,Medium,Budget,30742.559999999998,No
HP,Gaming,15.6,1920,1080,IPS,No,"Full HD",Intel,i7,7,2.00,High,NVIDIA,12,128,1024,0,0,1152,2.62,Heavy,Mid-Range,66546.72,No
HP,Notebook,15.6,1920,1080,Standard,No,"Full HD",Intel,i7,7,2.00,High,AMD,8,256,0,0,0,256,1.91,Medium,Budget,38308.32,No
HP,Notebook,15.6,1920,1080,Standard,No,"Full HD",AMD,E-Series,NULL,1.00,Entry,AMD,4,0,500,0,0,500,2.10,Medium,Budget,18594.719999999998,No
DELL,Notebook,15.6,1920,1080,Standard,No,"Full HD",Intel,i5,8,1.00,Upper-Mid,AMD,8,0,1024,0,0,1024,2.20,Heavy,Budget,34472.159999999996,No
HP,Ultrabook,13.3,1920,1080,IPS,No,"Full HD",Intel,i7,7,2.00,High,NVIDIA,8,256,0,0,0,256,1.38,Medium,Mid-Range,59620.32,No
MICROSOFT,Ultrabook,13.5,2256,1504,Standard,Yes,"Quad HD",Intel,i5,7,2.00,Upper-Mid,Intel,8,256,0,0,0,256,1.25,Light,Mid-Range,71395.2,No
HP,Notebook,14,1920,1080,IPS,No,"Full HD",Intel,i5,7,2.00,Upper-Mid,NVIDIA,6,256,0,0,0,256,1.58,Medium,Budget,35111.52,No
LENOVO,Notebook,15.6,1920,1080,Standard,No,"Full HD",Intel,i3,6,2.00,Mid,Intel,4,0,1024,0,0,1024,1.85,Medium,Budget,22105.872,No
ASUS,Ultrabook,14,1920,1080,IPS,No,"Full HD",Intel,i7,7,2.00,High,NVIDIA,8,256,0,0,0,256,1.30,Medium,Mid-Range,63563.04,No
MSI,Gaming,15.6,1920,1080,Standard,No,"Full HD",Intel,i7,7,2.00,High,NVIDIA,16,256,1024,0,0,1280,2.20,Heavy,Mid-Range,69210.72,No
LENOVO,Notebook,14,1920,1080,IPS,No,"Full HD",Intel,i7,7,2.00,High,Intel,8,256,0,0,0,256,1.58,Medium,Mid-Range,78854.4,No
ASUS,Ultrabook,15.6,1920,1080,Standard,No,"Full HD",Intel,i7,8,1.00,High,NVIDIA,16,256,1024,0,0,1280,1.50,Medium,Mid-Range,67239.36,No
DELL,Ultrabook,13.3,3200,1800,Standard,Yes,"Quad HD+",Intel,i7,7,2.00,High,Intel,8,256,0,0,0,256,1.23,Light,Mid-Range,73473.12,No
LENOVO,"2 in 1 Convertible",13.3,1920,1080,IPS,Yes,"Full HD",Intel,i5,7,2.00,Upper-Mid,Intel,8,256,0,0,0,256,1.37,Medium,Mid-Range,74538.72,No
HP,Notebook,14,1366,768,IPS,No,HD,Intel,i5,8,1.00,Upper-Mid,Intel,4,0,500,0,0,500,1.63,Medium,Budget,38468.159999999996,No
DELL,Ultrabook,13.3,1920,1080,IPS,No,"Full HD",Intel,i5,8,1.00,Upper-Mid,Intel,8,256,0,0,0,256,1.21,Light,Premium,86793.12,No
HP,"2 in 1 Convertible",13.3,1920,1080,IPS,Yes,"Full HD",Intel,i5,8,1.00,Upper-Mid,Intel,8,256,0,0,0,256,1.26,Light,Mid-Range,74538.1872,No
HP,Notebook,14,1920,1080,Standard,No,"Full HD",Intel,i7,8,1.00,High,Intel,8,512,0,0,0,512,1.63,Medium,Mid-Range,57755.52,No
DELL,Notebook,15.6,1920,1080,IPS,No,"Full HD",Intel,i7,8,1.00,High,NVIDIA,8,256,1024,0,0,1280,2.16,Medium,Mid-Range,60223.98239999999,No
ASUS,Notebook,17.3,1920,1080,Standard,No,"Full HD",Intel,i3,6,2.00,Mid,NVIDIA,4,0,1024,0,0,1024,2.00,Medium,Budget,30049.92,No
ASUS,Notebook,15.6,1920,1080,Standard,No,"Full HD",Intel,i7,8,1.00,High,NVIDIA,8,256,0,0,0,256,1.70,Medium,Mid-Range,59567.04,No
ACER,Notebook,15.6,1920,1080,IPS,Yes,"Full HD",Intel,i3,7,2.00,Mid,Intel,6,0,1024,0,0,1024,2.10,Medium,Budget,25521.12,No
MSI,Gaming,15.6,1920,1080,Standard,No,"Full HD",Intel,i7,7,2.00,High,NVIDIA,16,256,2048,0,0,2304,1.80,Medium,Premium,119427.12,No
LENOVO,Notebook,15.6,1920,1080,Standard,No,"Full HD",Intel,i5,7,2.00,Upper-Mid,NVIDIA,8,256,0,0,0,256,2.20,Heavy,Budget,33513.119999999995,No
HP,Notebook,17.3,1920,1080,Standard,No,"Full HD",Intel,i7,8,1.00,High,NVIDIA,16,512,0,0,0,512,2.50,Heavy,Mid-Range,67718.88,No
ACER,Notebook,15.6,1366,768,Standard,No,HD,AMD,A9-Series,NULL,3.00,Lower-Mid,AMD,4,256,0,0,0,256,2.10,Medium,Budget,24029.28,No
HP,Notebook,15.6,1366,768,Standard,No,HD,Intel,Celeron,NULL,1.00,Entry,Intel,4,0,500,0,0,500,1.86,Medium,Budget,13799.519999999999,No
HP,Notebook,14,1920,1080,Standard,No,"Full HD",Intel,i5,8,1.00,Upper-Mid,Intel,8,0,1024,0,0,1024,1.63,Medium,Mid-Range,43263.36,No
ASUS,Notebook,14,1366,768,Standard,No,HD,AMD,E-Series,NULL,1.00,Entry,AMD,4,64,0,0,0,64,1.65,Medium,Budget,14811.307200000001,No
DELL,Notebook,17.3,1920,1080,Standard,No,"Full HD",Intel,i7,8,1.00,High,AMD,16,256,2048,0,0,2304,2.80,Heavy,Mid-Range,74378.87999999999,No
HP,Notebook,17.3,1920,1080,Standard,No,"Full HD",Intel,i5,8,1.00,Upper-Mid,Intel,8,256,0,0,0,256,2.50,Heavy,Mid-Range,49443.84,No
DELL,Notebook,15.6,1366,768,Standard,No,HD,Intel,i5,7,2.00,Upper-Mid,AMD,8,0,1024,0,0,1024,2.36,Heavy,Budget,34045.3872,No
DELL,Notebook,15.6,1920,1080,Standard,No,"Full HD",Intel,i3,6,2.00,Mid,AMD,4,0,1024,0,0,1024,2.20,Heavy,Budget,23922.719999999998,No
ACER,Ultrabook,14,1920,1080,IPS,No,"Full HD",Intel,i7,8,1.00,High,Intel,8,256,0,0,0,256,1.60,Medium,Mid-Range,47099.52,No
ACER,Notebook,15.6,1920,1080,Standard,No,"Full HD",Intel,i3,7,2.00,Mid,NVIDIA,4,256,0,0,0,256,2.20,Heavy,Budget,30476.16,No
HP,Notebook,15.6,1366,768,Standard,No,HD,Intel,i7,7,2.00,High,Intel,8,0,1024,0,0,1024,2.05,Medium,Budget,31861.44,No
HP,Notebook,14,1920,1080,Standard,No,"Full HD",Intel,i7,8,1.00,High,Intel,8,256,0,0,0,256,1.63,Medium,Mid-Range,52640.64,No
LENOVO,Notebook,15.6,1366,768,Standard,No,HD,Intel,Celeron,NULL,1.00,Entry,Intel,4,0,1024,0,0,1024,1.90,Medium,Budget,13445.7408,No
ASUS,Gaming,17.3,1920,1080,Standard,No,"Full HD",Intel,i5,7,2.00,Upper-Mid,NVIDIA,8,128,1024,0,0,1152,3.00,Heavy,Mid-Range,49976.64,No
LENOVO,Notebook,15.6,1920,1080,Standard,No,"Full HD",Intel,i5,7,2.00,Upper-Mid,NVIDIA,4,0,1024,0,0,1024,2.20,Heavy,Budget,26586.719999999998,No
HP,Notebook,13.3,1920,1080,IPS,No,"Full HD",Intel,i5,7,2.00,Upper-Mid,Intel,4,256,0,0,0,256,1.32,Medium,Budget,37242.72,No
ACER,Notebook,17.3,1920,1080,IPS,No,"Full HD",Intel,i3,7,2.00,Mid,NVIDIA,4,0,1024,0,0,1024,3.00,Heavy,Budget,34898.4,No
LENOVO,Notebook,14,1920,1080,IPS,No,"Full HD",Intel,i5,8,1.00,Upper-Mid,AMD,8,256,0,0,0,256,1.75,Medium,Mid-Range,59461.5456,No
LENOVO,Gaming,15.6,1920,1080,IPS,No,"Full HD",Intel,i7,7,2.00,High,NVIDIA,8,256,0,0,0,256,2.40,Heavy,Mid-Range,46300.32,No
TOSHIBA,Notebook,15.6,1366,768,Standard,No,HD,Intel,i5,6,2.00,Upper-Mid,Intel,4,0,500,0,0,500,2.10,Medium,Budget,32074.559999999998,No
HP,Notebook,15.6,1366,768,Standard,No,HD,AMD,A6-Series,NULL,2.00,Entry,AMD,4,256,0,0,0,256,1.86,Medium,Budget,19660.32,No
ASUS,Ultrabook,14,1920,1080,Standard,No,"Full HD",Intel,i7,8,1.00,High,Intel,8,256,0,0,0,256,1.25,Light,Mid-Range,58554.72,No
HP,Ultrabook,12.5,3840,2160,IPS,Yes,UHD,Intel,"Core M",NULL,1.00,Mid,Intel,8,512,0,0,0,512,0.97,Light,Premium,107305.92,No
ASUS,Notebook,15.6,1920,1080,Standard,No,"Full HD",Intel,Celeron,NULL,1.00,Entry,Intel,4,0,1024,0,0,1024,2.00,Medium,Budget,18328.32,No
MSI,Gaming,17.3,1920,1080,Standard,No,"Full HD",Intel,i7,7,2.00,High,NVIDIA,16,256,1024,0,0,1280,2.90,Heavy,Premium,108105.12,No
ACER,Notebook,15.6,1366,768,Standard,No,HD,Intel,i3,6,2.00,Mid,Intel,4,0,1024,0,0,1024,2.10,Medium,Budget,23816.16,No
DELL,Gaming,15.6,1920,1080,Standard,No,"Full HD",Intel,i7,7,2.00,High,NVIDIA,16,512,0,0,0,512,2.56,Heavy,Mid-Range,66560.5728,No
DELL,Gaming,15.6,1920,1080,Standard,No,"Full HD",Intel,i7,7,2.00,High,NVIDIA,8,0,0,0,1024,1024,2.62,Heavy,Mid-Range,47898.72,No
LENOVO,Notebook,15.6,1366,768,Standard,No,HD,Intel,i5,7,2.00,Upper-Mid,Intel,4,128,0,0,0,128,1.90,Medium,Budget,26533.44,No
MSI,Gaming,17.3,1920,1080,Standard,No,"Full HD",Intel,i7,7,2.00,High,NVIDIA,16,256,1024,0,0,1280,2.80,Heavy,Premium,100699.2,No
HP,Ultrabook,14,1920,1080,Standard,No,"Full HD",Intel,i5,7,2.00,Upper-Mid,Intel,4,256,0,0,0,256,1.48,Medium,Mid-Range,57648.96,No
HP,Notebook,15.6,1920,1080,Standard,No,"Full HD",Intel,i5,8,1.00,Upper-Mid,AMD,6,256,0,0,0,256,1.91,Medium,Budget,32980.32,No
LENOVO,"2 in 1 Convertible",14,1920,1080,IPS,Yes,"Full HD",Intel,i3,7,2.00,Mid,Intel,4,256,0,0,0,256,1.74,Medium,Budget,33513.119999999995,No
ASUS,"2 in 1 Convertible",13.3,1920,1080,Standard,Yes,"Full HD",Intel,i5,8,1.00,Upper-Mid,Intel,8,256,0,0,0,256,1.10,Light,Mid-Range,70063.2,No
DELL,"2 in 1 Convertible",15.6,1920,1080,Standard,Yes,"Full HD",Intel,i7,8,1.00,High,Intel,8,256,0,0,0,256,1.56,Medium,Mid-Range,55890.72,No
TOSHIBA,Notebook,15.6,1366,768,Standard,No,HD,Intel,i3,6,2.00,Mid,Intel,4,0,500,0,0,500,2.10,Medium,Budget,23816.16,No
ASUS,Notebook,15.6,1366,768,Standard,No,HD,AMD,A9-Series,NULL,3.00,Lower-Mid,AMD,4,0,1024,0,0,1024,2.03,Medium,Budget,21471.84,No
ACER,Notebook,17.3,1920,1080,IPS,No,"Full HD",Intel,i5,8,1.00,Upper-Mid,NVIDIA,4,256,0,0,0,256,3.00,Heavy,Mid-Range,42890.4,No
DELL,Notebook,15.6,1920,1080,Standard,No,"Full HD",Intel,i5,8,1.00,Upper-Mid,AMD,8,256,0,0,0,256,2.13,Medium,Budget,38787.84,No
LENOVO,Gaming,15.6,1920,1080,IPS,No,"Full HD",Intel,i7,7,2.00,High,NVIDIA,16,256,0,0,0,256,2.50,Heavy,Mid-Range,57489.119999999995,No
ACER,Notebook,15.6,1366,768,Standard,No,HD,Intel,Celeron,NULL,1.00,Entry,Intel,4,0,1024,0,0,1024,2.10,Medium,Budget,18541.44,No
MSI,Gaming,15.6,1920,1080,IPS,No,"Full HD",Intel,i7,7,2.00,High,NVIDIA,16,256,1024,0,0,1280,2.40,Heavy,Premium,95850.72,No
ACER,Notebook,15.6,1366,768,Standard,No,HD,Intel,Pentium,NULL,1.00,Entry,Intel,4,0,1024,0,0,1024,2.10,Medium,Budget,19367.812799999996,No
DELL,Gaming,15.6,1920,1080,Standard,No,"Full HD",Intel,i7,7,2.00,High,NVIDIA,8,128,1024,0,0,1152,2.56,Heavy,Mid-Range,56502.907199999994,No
ACER,Notebook,17.3,1920,1080,IPS,No,"Full HD",Intel,i5,8,1.00,Upper-Mid,NVIDIA,8,256,0,0,0,256,3.00,Heavy,Mid-Range,45501.119999999995,No
HP,Notebook,13.3,1920,1080,IPS,No,"Full HD",Intel,i5,8,1.00,Upper-Mid,Intel,4,0,500,0,0,500,1.49,Medium,Mid-Range,40173.119999999995,No
HUAWEI,Ultrabook,13,2160,1440,IPS,No,"Quad HD",Intel,i5,7,2.00,Upper-Mid,Intel,8,256,0,0,0,256,1.05,Light,Mid-Range,71874.72,No
HP,Notebook,17.3,1920,1080,IPS,No,"Full HD",Intel,i5,7,2.00,Upper-Mid,AMD,6,0,2048,0,0,2048,2.71,Heavy,Budget,37242.72,No
LENOVO,Notebook,15.6,1366,768,Standard,No,HD,AMD,A6-Series,NULL,2.00,Entry,AMD,4,0,500,0,0,500,2.20,Heavy,Budget,16463.52,No
TOSHIBA,Notebook,15.6,1366,768,Standard,No,HD,Intel,i3,7,2.00,Mid,Intel,4,0,500,0,0,500,2.00,Medium,Budget,26053.92,No
HP,Notebook,17.3,1920,1080,Standard,No,"Full HD",Intel,i5,8,1.00,Upper-Mid,NVIDIA,8,256,0,0,0,256,2.50,Heavy,Mid-Range,49177.439999999995,No
DELL,Notebook,15.6,1366,768,Standard,No,HD,Intel,i3,7,2.00,Mid,Intel,8,0,1024,0,0,1024,2.30,Heavy,Budget,24455.52,No
ACER,Notebook,15.6,1366,768,Standard,No,HD,Intel,i3,6,2.00,Mid,Intel,4,128,0,0,0,128,2.10,Medium,Budget,23922.719999999998,No
MSI,Gaming,18.4,1920,1080,Standard,No,"Full HD",Intel,i7,6,2.00,High,NVIDIA,32,512,1024,0,0,1536,4.40,Heavy,Premium,149130.72,Yes
LENOVO,Notebook,15.6,1920,1080,Standard,No,"Full HD",Intel,i5,7,2.00,Upper-Mid,AMD,8,128,1024,0,0,1152,1.90,Medium,Mid-Range,43316.64,No
HP,"2 in 1 Convertible",13.3,3840,2160,IPS,Yes,UHD,Intel,i5,8,1.00,Upper-Mid,Intel,8,256,0,0,0,256,1.29,Light,Mid-Range,79866.72,No
DELL,Notebook,15.6,1920,1080,Standard,No,"Full HD",Intel,i7,8,1.00,High,AMD,16,256,2048,0,0,2304,2.02,Medium,Mid-Range,55890.72,No
DELL,Ultrabook,13.3,1920,1080,Standard,No,"Full HD",Intel,i5,8,1.00,Upper-Mid,Intel,8,256,0,0,0,256,1.23,Light,Mid-Range,74538.72,No
LENOVO,"2 in 1 Convertible",13.9,3840,2160,IPS,Yes,UHD,Intel,i7,8,1.00,High,Intel,16,512,0,0,0,512,1.40,Medium,Premium,98514.72,No
TOSHIBA,Notebook,15.6,1366,768,Standard,No,HD,Intel,i5,7,2.00,Upper-Mid,Intel,8,128,0,0,0,128,2.00,Medium,Mid-Range,42251.04,No
XIAOMI,Notebook,15.6,1920,1080,IPS,No,"Full HD",Intel,i5,8,1.00,Upper-Mid,NVIDIA,8,256,0,0,0,256,1.95,Medium,Mid-Range,63882.72,No
DELL,Notebook,17.3,1920,1080,Standard,Yes,"Full HD",Intel,i7,8,1.00,High,NVIDIA,16,512,0,0,0,512,2.77,Heavy,Premium,82530.72,No
DELL,Notebook,15.6,3840,2160,Standard,Yes,UHD,Intel,i7,7,2.00,High,NVIDIA,16,512,0,0,0,512,2.06,Medium,Premium,127712.15999999999,No
LENOVO,Gaming,15.6,1920,1080,IPS,No,"Full HD",Intel,i5,7,2.00,Upper-Mid,NVIDIA,8,256,0,0,0,256,2.40,Heavy,Mid-Range,41505.119999999995,No
ACER,Ultrabook,13.3,1920,1080,IPS,No,"Full HD",Intel,i5,NULL,1.00,Upper-Mid,Intel,8,256,0,0,0,256,1.12,Light,Mid-Range,52693.92,No
DELL,Notebook,17.3,1920,1080,Standard,No,"Full HD",Intel,i7,8,1.00,High,AMD,8,128,1024,0,0,1152,2.80,Heavy,Mid-Range,57808.799999999996,No
LENOVO,"2 in 1 Convertible",14,2560,1440,Standard,Yes,"Quad HD+",Intel,i7,7,2.00,High,Intel,16,1024,0,0,0,1024,1.42,Medium,Premium,150462.72,Yes
VERO,Notebook,14,1920,1080,IPS,No,"Full HD",Intel,Celeron,NULL,1.00,Entry,Intel,4,0,0,32,0,32,1.30,Medium,Budget,13852.8,No
XIAOMI,Ultrabook,13.3,1920,1080,IPS,No,"Full HD",Intel,i5,7,2.00,Upper-Mid,NVIDIA,8,256,0,0,0,256,1.30,Medium,Mid-Range,53274.67199999999,No
LENOVO,Notebook,17.3,1600,900,Standard,No,HD+,Intel,i5,8,1.00,Upper-Mid,NVIDIA,8,256,0,0,0,256,2.80,Heavy,Budget,37189.439999999995,No
DELL,"2 in 1 Convertible",13.3,1920,1080,IPS,Yes,"Full HD",Intel,i7,8,1.00,High,Intel,8,0,1024,0,0,1024,1.62,Medium,Mid-Range,44701.92,No
HP,Notebook,17.3,1920,1080,IPS,No,"Full HD",Intel,i5,8,1.00,Upper-Mid,NVIDIA,8,0,1024,0,0,1024,2.50,Heavy,Mid-Range,48697.92,No
RAZER,Gaming,17.3,3840,2160,Standard,Yes,UHD,Intel,i7,7,2.00,High,NVIDIA,32,1024,0,0,0,1024,3.49,Heavy,Premium,324954.72,Yes
HP,Notebook,13.3,1920,1080,Standard,No,"Full HD",Intel,i5,8,1.00,Upper-Mid,Intel,8,512,0,0,0,512,1.49,Medium,Mid-Range,51095.52,No
HP,Gaming,17.3,1920,1080,IPS,No,"Full HD",Intel,i7,7,2.00,High,NVIDIA,16,256,1024,0,0,1280,3.35,Heavy,Mid-Range,73473.12,No
HP,Notebook,17.3,1920,1080,Standard,No,"Full HD",Intel,i7,8,1.00,High,NVIDIA,8,256,0,0,0,256,2.50,Heavy,Mid-Range,55677.6,No
DELL,Gaming,15.6,3840,2160,IPS,No,UHD,Intel,i7,7,2.00,High,NVIDIA,16,512,1024,0,0,1536,2.65,Heavy,Premium,98301.59999999999,No
LENOVO,Notebook,15.6,1366,768,Standard,No,HD,Intel,i5,6,2.00,Upper-Mid,Intel,4,128,0,0,0,128,2.10,Medium,Budget,26267.039999999997,No
ACER,Notebook,15.6,1920,1080,Standard,No,"Full HD",Intel,i7,7,2.00,High,NVIDIA,8,0,1024,0,0,1024,2.23,Heavy,Budget,39533.76,No
LENOVO,Gaming,15.6,1920,1080,IPS,No,"Full HD",Intel,i7,7,2.00,High,NVIDIA,16,512,1024,0,0,1536,3.20,Heavy,Premium,93186.72,No
DELL,Workstation,15.6,3840,2160,Standard,No,UHD,Intel,Xeon,NULL,3.00,High,NVIDIA,16,256,1024,0,0,1280,2.80,Heavy,Premium,162770.4,Yes
LENOVO,Gaming,15.6,1920,1080,Standard,No,"Full HD",Intel,i7,7,2.00,High,NVIDIA,16,512,0,0,0,512,2.40,Heavy,Mid-Range,74485.44,No
DELL,Notebook,15.6,1366,768,Standard,Yes,HD,Intel,i3,7,2.00,Mid,Intel,6,0,1024,0,0,1024,2.30,Heavy,Budget,23389.92,No
DELL,Ultrabook,13.3,3840,2160,IPS,Yes,UHD,Intel,i7,8,1.00,High,Intel,8,256,0,0,0,256,1.21,Light,Premium,103842.72,No
DELL,Ultrabook,13.3,1920,1080,Standard,No,"Full HD",Intel,i7,8,1.00,High,Intel,8,256,0,0,0,256,1.20,Light,Mid-Range,77202.72,No
LENOVO,Notebook,15.6,1366,768,Standard,No,HD,Intel,i5,7,2.00,Upper-Mid,Intel,8,256,0,0,0,256,2.20,Heavy,Budget,31808.16,No
ACER,Notebook,15.6,1920,1080,Standard,No,"Full HD",Intel,i7,7,2.00,High,NVIDIA,8,0,1024,0,0,1024,2.40,Heavy,Mid-Range,41505.119999999995,No
ASUS,Gaming,17.3,1920,1080,Standard,No,"Full HD",Intel,i7,7,2.00,High,NVIDIA,16,256,1024,0,0,1280,2.90,Heavy,Mid-Range,74964.95999999999,No
HP,Notebook,15.6,1920,1080,Standard,No,"Full HD",Intel,i3,6,2.00,Mid,Intel,4,0,500,0,0,500,2.10,Medium,Budget,18594.719999999998,No
LENOVO,Notebook,15.6,1920,1080,Standard,No,"Full HD",Intel,i5,7,2.00,Upper-Mid,Intel,8,256,0,0,0,256,2.20,Heavy,Budget,29250.719999999998,No
HUAWEI,Ultrabook,13,2160,1440,IPS,No,"Quad HD",Intel,i7,7,2.00,High,Intel,8,512,0,0,0,512,1.05,Light,Mid-Range,79866.72,No
DELL,Ultrabook,13.3,1920,1080,IPS,No,"Full HD",Intel,i7,8,1.00,High,AMD,8,256,0,0,0,256,1.40,Medium,Mid-Range,49650.566399999996,No
LENOVO,Notebook,17.3,1600,900,Standard,No,HD+,Intel,i5,7,2.00,Upper-Mid,NVIDIA,8,0,1024,0,0,1024,2.80,Heavy,Budget,31381.92,No
HP,Notebook,14,1920,1080,Standard,No,"Full HD",Intel,i7,8,1.00,High,NVIDIA,8,256,0,0,0,256,1.63,Medium,Mid-Range,54931.68,No
DELL,Ultrabook,14,1920,1080,Standard,No,"Full HD",Intel,i5,8,1.00,Upper-Mid,Intel,8,256,0,0,0,256,1.60,Medium,Mid-Range,61218.72,No
DELL,"2 in 1 Convertible",13.3,1920,1080,Standard,Yes,"Full HD",Intel,i7,8,1.00,High,Intel,16,512,0,0,0,512,1.62,Medium,Mid-Range,68145.12,No
DELL,Notebook,15.6,1920,1080,Standard,No,"Full HD",Intel,i5,8,1.00,Upper-Mid,AMD,8,256,0,0,0,256,2.20,Heavy,Budget,36089.208,No
LENOVO,"2 in 1 Convertible",14,1920,1080,IPS,No,"Full HD",Intel,i5,8,1.00,Upper-Mid,Intel,8,256,0,0,0,256,1.74,Medium,Mid-Range,47898.72,No
TOSHIBA,Ultrabook,13.3,1920,1080,Standard,No,"Full HD",Intel,i7,6,2.00,High,Intel,8,256,0,0,0,256,1.20,Light,Mid-Range,72620.64,No
HP,Notebook,15.6,1920,1080,Standard,No,"Full HD",Intel,i5,8,1.00,Upper-Mid,Intel,8,0,1024,0,0,1024,2.10,Medium,Mid-Range,42304.32,No
DELL,Gaming,17.3,1920,1080,IPS,No,"Full HD",Intel,i7,7,2.00,High,NVIDIA,16,256,1024,0,0,1280,4.42,Heavy,Premium,130873.7952,No
ACER,Notebook,15.6,1920,1080,Standard,No,"Full HD",Intel,i7,7,2.00,High,NVIDIA,8,256,0,0,0,256,2.20,Heavy,Mid-Range,44328.96,No
DELL,Notebook,15.6,1920,1080,Standard,Yes,"Full HD",Intel,i7,7,2.00,High,AMD,16,0,1024,0,0,1024,2.30,Heavy,Mid-Range,45768.0528,No
ASUS,Notebook,15.6,1920,1080,Standard,No,"Full HD",Intel,i5,7,2.00,Upper-Mid,NVIDIA,8,256,0,0,0,256,2.00,Medium,Mid-Range,40972.32,No
ASUS,Notebook,17.3,1920,1080,Standard,No,"Full HD",Intel,i5,7,2.00,Upper-Mid,NVIDIA,8,256,500,0,0,756,2.69,Heavy,Mid-Range,47472.479999999996,No
HP,Notebook,15.6,1920,1080,Standard,No,"Full HD",Intel,i7,7,2.00,High,AMD,8,0,1024,0,0,1024,1.90,Medium,Mid-Range,67612.31999999999,No
ASUS,Notebook,15.6,1366,768,Standard,No,HD,Intel,i3,7,2.00,Mid,Intel,4,0,1024,0,0,1024,2.37,Heavy,Budget,21258.1872,No
HP,Notebook,15.6,1366,768,Standard,No,HD,AMD,E-Series,NULL,1.00,Entry,AMD,4,0,500,0,0,500,2.10,Medium,Budget,17582.399999999998,No
LENOVO,Gaming,15.6,1920,1080,IPS,No,"Full HD",Intel,i7,7,2.00,High,NVIDIA,16,256,1024,0,0,1280,3.20,Heavy,Mid-Range,79866.72,No
DELL,Notebook,14,1920,1080,Standard,No,"Full HD",Intel,i5,7,2.00,Upper-Mid,Intel,8,256,0,0,0,256,1.60,Medium,Mid-Range,45767.52,No
ACER,"2 in 1 Convertible",13.3,1920,1080,IPS,Yes,"Full HD",Intel,i5,6,2.00,Upper-Mid,Intel,8,256,0,0,0,256,1.60,Medium,Budget,36709.92,No
DELL,Notebook,15.6,1920,1080,Standard,No,"Full HD",Intel,i7,7,2.00,High,AMD,16,256,0,0,0,256,2.36,Heavy,Mid-Range,47898.72,No
ACER,Notebook,15.6,1366,768,Standard,No,HD,Intel,i3,6,2.00,Mid,Intel,4,0,1024,0,0,1024,2.10,Medium,Budget,20779.2,No
ASUS,Notebook,15.6,1920,1080,Standard,No,"Full HD",AMD,A10-Series,NULL,2.00,Upper-Mid,AMD,4,128,1024,0,0,1152,2.20,Heavy,Budget,30636,No
ASUS,Gaming,17.3,1920,1080,Standard,No,"Full HD",Intel,i7,7,2.00,High,NVIDIA,32,512,1024,0,0,1536,4.70,Heavy,Premium,207259.19999999998,Yes
ACER,Gaming,15.6,1920,1080,IPS,No,"Full HD",Intel,i5,7,2.00,Upper-Mid,NVIDIA,8,256,0,0,0,256,2.50,Heavy,Mid-Range,45074.88,No
LENOVO,Notebook,15.6,1366,768,Standard,No,HD,Intel,i3,6,2.00,Mid,Intel,8,128,0,0,0,128,2.20,Heavy,Budget,31381.92,No
ASUS,Notebook,17.3,1920,1080,Standard,No,"Full HD",Intel,i7,8,1.00,High,NVIDIA,8,128,1024,0,0,1152,2.10,Medium,Mid-Range,61005.6,No
ASUS,Notebook,17.3,1920,1080,Standard,No,"Full HD",Intel,i7,7,2.00,High,NVIDIA,8,128,1024,0,0,1152,2.69,Heavy,Mid-Range,47365.92,No
DELL,Gaming,15.6,1920,1080,Standard,No,"Full HD",Intel,i5,7,2.00,Upper-Mid,NVIDIA,8,256,0,0,0,256,2.56,Heavy,Mid-Range,46833.119999999995,No
LENOVO,"2 in 1 Convertible",13.9,1920,1080,IPS,Yes,"Full HD",Intel,i7,7,2.00,High,Intel,8,256,0,0,0,256,1.38,Medium,Mid-Range,57489.119999999995,No
DELL,Notebook,15.6,1920,1080,Standard,No,"Full HD",Intel,i7,8,1.00,High,AMD,8,128,2048,0,0,2176,2.20,Heavy,Mid-Range,52480.799999999996,No
HP,Notebook,15.6,1366,768,Standard,Yes,HD,Intel,i5,7,2.00,Upper-Mid,Intel,8,0,1024,0,0,1024,2.04,Medium,Budget,29783.52,No
ASUS,Gaming,17.3,1920,1080,Standard,No,"Full HD",Intel,i7,7,2.00,High,NVIDIA,16,256,0,0,0,256,3.60,Heavy,Premium,159786.72,Yes
HP,Notebook,13.3,1920,1080,IPS,No,"Full HD",Intel,i5,8,1.00,Upper-Mid,Intel,4,0,500,0,0,500,1.49,Medium,Budget,35964,No
