Company,laptop_type,screen_size_inch,display_resolution_width,display_resolution_height,panel_type,is_touchscreen,resolution_class,cpu_brand,cpu_family,cpu_generation,clock_speed_ghz,cpu_tier,gpu_brand,ram_gb,ssd_gb,hdd_gb,flash_gb,hybrid_gb,total_storage_gb,weight_kg,weight_class,price_band,Price,is_price_outlier,cpu_tier_numeric,ssd_indicator,hardware_cluster,cluster,Market_cluster
LENOVO,Notebook,14.0,1920,1080,Standard,0,Full HD,Intel,i5,6.0,2.0,Upper-Mid,Intel,8,256,0,0,0,256,1.7,Medium,Mid-Range,63190.08,No,4,1,0,2,0
LENOVO,Notebook,14.0,1920,1080,IPS,0,Full HD,Intel,i5,7.0,2.0,Upper-Mid,Intel,8,256,0,0,0,256,1.32,Medium,Premium,87912.0,No,4,1,0,2,0
DELL,Gaming,15.6,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,High,NVIDIA,16,256,1024,0,0,1280,3.21,Heavy,Premium,147832.28639999998,Yes,5,1,1,1,1
ASUS,Gaming,17.3,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,High,NVIDIA,16,256,1024,0,0,1280,2.9,Heavy,Premium,128884.32,No,5,1,1,1,1
TOSHIBA,Notebook,15.6,1366,768,Standard,0,HD,Intel,i3,7.0,2.0,Mid,Intel,4,0,500,0,0,500,2.0,Medium,Budget,35644.32,No,3,0,2,2,2
LENOVO,Notebook,14.0,1366,768,Standard,0,HD,Intel,Celeron,,1.0,Entry,Intel,4,0,0,16,0,16,1.5,Medium,Budget,17316.0,No,1,0,2,2,2
ASUS,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,Upper-Mid,Intel,8,0,128,0,0,128,2.3,Heavy,Budget,31435.2,No,4,0,2,2,2
ASUS,Gaming,17.3,1920,1080,Standard,0,Full HD,Intel,i7,6.0,2.0,High,NVIDIA,16,512,1024,0,0,1536,2.73,Heavy,Premium,95850.72,No,5,1,0,1,0
DELL,Gaming,17.3,1920,1080,IPS,0,Full HD,Intel,i7,7.0,2.0,High,NVIDIA,32,512,1024,0,0,1536,4.42,Heavy,Premium,163723.57919999998,Yes,5,1,1,1,1
HP,Notebook,17.3,1600,900,Standard,0,HD+,Intel,i5,7.0,2.0,Upper-Mid,NVIDIA,8,0,1024,0,0,1024,2.63,Heavy,Mid-Range,48484.8,No,4,0,2,1,2
DELL,Notebook,15.6,1366,768,Standard,0,HD,Intel,i5,7.0,2.0,Upper-Mid,Intel,8,128,0,0,0,128,2.18,Medium,Budget,38041.3872,No,4,1,2,2,2
HP,Ultrabook,14.0,1920,1080,Standard,0,Full HD,Intel,i7,6.0,2.0,High,Intel,8,512,0,0,0,512,1.54,Medium,Premium,99633.6,No,5,1,0,2,0
DELL,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,High,AMD,4,256,0,0,0,256,2.18,Medium,Budget,39373.92,No,5,1,2,2,2
HP,2 in 1 Convertible,11.6,1366,768,Standard,1,HD,Intel,Celeron,,1.0,Entry,Intel,4,0,0,32,0,32,1.4,Medium,Budget,32767.2,No,1,0,2,0,2
ASUS,Ultrabook,13.3,1920,1080,IPS,0,Full HD,Intel,i5,6.0,2.0,Upper-Mid,NVIDIA,8,512,0,0,0,512,1.45,Medium,Mid-Range,54665.28,No,4,1,2,2,2
HP,2 in 1 Convertible,13.3,1920,1080,Standard,1,Full HD,Intel,i5,7.0,2.0,Upper-Mid,Intel,8,256,0,0,0,256,1.28,Light,Premium,121318.56,No,4,1,1,0,1
HP,Ultrabook,14.0,1920,1080,Standard,0,Full HD,Intel,i7,6.0,2.0,High,Intel,8,512,0,0,0,512,1.54,Medium,Mid-Range,78215.04,No,5,1,0,2,0
HP,Notebook,15.6,1366,768,Standard,0,HD,Intel,Celeron,,1.0,Entry,Intel,4,128,0,0,0,128,1.86,Medium,Budget,15930.72,No,1,1,2,2,2
ASUS,Gaming,15.6,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,High,NVIDIA,16,128,1024,0,0,1152,2.1,Medium,Premium,101178.72,No,5,1,0,1,0
DELL,Notebook,17.3,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,High,AMD,8,0,1024,0,0,1024,2.83,Heavy,Mid-Range,46087.2,No,5,0,2,1,2
LENOVO,Ultrabook,14.0,1920,1080,IPS,0,Full HD,Intel,i7,7.0,2.0,High,NVIDIA,8,256,0,0,0,256,1.96,Medium,Premium,101391.84,No,5,1,0,2,0
ASUS,Notebook,15.6,1920,1080,IPS,0,Full HD,Intel,i7,7.0,2.0,High,NVIDIA,8,256,0,0,0,256,2.3,Heavy,Mid-Range,41931.36,No,5,1,2,2,2
DELL,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,Upper-Mid,Intel,8,128,0,0,0,128,1.9,Medium,Mid-Range,50349.6,No,4,1,2,2,2
ASUS,Notebook,15.6,1366,768,Standard,0,HD,Intel,Pentium,,1.0,Entry,Intel,4,0,1024,0,0,1024,2.0,Medium,Budget,23922.72,No,1,0,2,2,2
HP,2 in 1 Convertible,13.3,1920,1080,Standard,1,Full HD,Intel,i7,7.0,2.0,High,Intel,8,256,0,0,0,256,1.28,Light,Premium,136343.52,Yes,5,1,1,0,1
DELL,Notebook,13.3,1920,1080,Standard,1,Full HD,Intel,i5,6.0,2.0,Upper-Mid,Intel,8,0,1024,0,0,1024,1.62,Medium,Budget,34578.72,No,4,0,2,0,2
LENOVO,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i3,6.0,2.0,Mid,Intel,4,0,1024,0,0,1024,2.2,Heavy,Budget,24988.32,No,3,0,2,1,2
LENOVO,Notebook,15.6,1920,1080,IPS,0,Full HD,Intel,i5,7.0,2.0,Upper-Mid,Intel,8,0,1024,0,0,1024,2.3,Heavy,Mid-Range,45323.1648,No,4,0,2,1,2
HP,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,Upper-Mid,AMD,8,256,0,0,0,256,1.84,Medium,Mid-Range,71874.72,No,4,1,0,2,0
TOSHIBA,Notebook,13.3,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,Upper-Mid,Intel,4,128,0,0,0,128,1.05,Light,Mid-Range,68464.8,No,4,1,0,2,0
LENOVO,Gaming,15.6,1920,1080,IPS,0,Full HD,Intel,i5,7.0,2.0,Upper-Mid,NVIDIA,8,0,1024,0,0,1024,2.5,Heavy,Mid-Range,54185.76,No,4,0,2,1,2
DELL,Ultrabook,13.3,3200,1800,Standard,1,Quad HD+,Intel,i7,7.0,2.0,High,Intel,16,512,0,0,0,512,1.29,Light,Premium,119347.2,No,5,1,1,0,1
HP,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i5,6.0,2.0,Upper-Mid,Intel,4,0,500,0,0,500,2.07,Medium,Mid-Range,48484.8,No,4,0,2,2,2
TOSHIBA,Ultrabook,13.3,1366,768,Standard,0,HD,Intel,i5,6.0,2.0,Upper-Mid,Intel,8,256,0,0,0,256,1.2,Light,Mid-Range,58341.6,No,4,1,0,2,0
LENOVO,2 in 1 Convertible,13.3,1920,1080,IPS,1,Full HD,Intel,i7,7.0,2.0,High,Intel,8,256,0,0,0,256,1.37,Medium,Premium,103896.0,No,5,1,0,0,0
ACER,Notebook,14.0,1920,1080,IPS,0,Full HD,Intel,i5,7.0,2.0,Upper-Mid,Intel,8,256,0,0,0,256,1.56,Medium,Mid-Range,48058.56,No,4,1,2,2,2
DELL,Workstation,15.6,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,High,NVIDIA,8,0,1024,0,0,1024,2.23,Heavy,Premium,94731.84,No,5,0,0,1,0
LENOVO,Notebook,15.6,1366,768,Standard,0,HD,Intel,i5,7.0,2.0,Upper-Mid,Intel,4,0,500,0,0,500,2.38,Heavy,Mid-Range,56210.4,No,4,0,2,2,2
LENOVO,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i3,6.0,2.0,Mid,AMD,4,0,1024,0,0,1024,2.2,Heavy,Budget,25521.12,No,3,0,2,1,2
TOSHIBA,Notebook,15.6,1920,1080,IPS,0,Full HD,Intel,i7,7.0,2.0,High,Intel,8,256,0,0,0,256,2.0,Medium,Mid-Range,73952.64,No,5,1,0,2,0
LENOVO,Notebook,13.3,1920,1080,IPS,0,Full HD,Intel,i3,7.0,2.0,Mid,Intel,4,180,0,0,0,180,1.44,Medium,Budget,39160.8,No,3,1,2,2,2
SAMSUNG,Ultrabook,15.0,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,High,NVIDIA,16,256,0,0,0,256,1.23,Light,Premium,98514.72,No,5,1,0,2,0
DELL,Ultrabook,12.5,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,High,Intel,8,256,0,0,0,256,1.6,Medium,Premium,90043.2,No,5,1,0,2,0
ASUS,Notebook,15.6,1366,768,Standard,0,HD,Intel,Pentium,,1.0,Entry,Intel,4,0,1024,0,0,1024,2.0,Medium,Budget,21258.1872,No,1,0,2,2,2
XIAOMI,Ultrabook,13.3,1920,1080,IPS,0,Full HD,Intel,i5,6.0,2.0,Upper-Mid,NVIDIA,8,256,0,0,0,256,1.28,Light,Mid-Range,49816.8,No,4,1,2,2,2
DELL,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,Upper-Mid,NVIDIA,4,128,1024,0,0,1152,2.18,Medium,Mid-Range,48618.0,No,4,1,2,1,2
HP,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,Upper-Mid,Intel,4,256,0,0,0,256,2.04,Medium,Mid-Range,44701.92,No,4,1,2,2,2
HP,2 in 1 Convertible,13.3,1920,1080,Standard,1,Full HD,Intel,i5,7.0,2.0,Upper-Mid,Intel,4,256,0,0,0,256,1.28,Light,Premium,90576.0,No,4,1,0,0,0
HP,2 in 1 Convertible,15.6,1366,768,Standard,1,HD,Intel,i5,7.0,2.0,Upper-Mid,Intel,4,0,500,0,0,500,2.3,Heavy,Budget,36486.14399999999,No,4,0,2,0,2
ASUS,Notebook,14.1,1366,768,Standard,0,HD,Intel,Celeron,,1.0,Entry,Intel,4,0,0,32,0,32,1.65,Medium,Budget,18541.44,No,1,0,2,2,2
LENOVO,Notebook,15.6,1920,1080,IPS,0,Full HD,Intel,i7,6.0,2.0,High,NVIDIA,8,0,1024,0,0,1024,2.2,Heavy,Budget,35644.32,No,5,0,2,1,2
DELL,Notebook,15.6,1366,768,Standard,0,HD,Intel,Pentium,,1.0,Entry,Intel,4,0,500,0,0,500,2.2,Heavy,Budget,19660.32,No,1,0,2,2,2
HP,2 in 1 Convertible,13.3,1920,1080,Standard,1,Full HD,Intel,i5,7.0,2.0,Upper-Mid,Intel,4,256,0,0,0,256,1.28,Light,Premium,95850.72,No,4,1,0,0,0
DELL,Notebook,15.6,1366,768,Standard,0,HD,Intel,i3,6.0,2.0,Mid,AMD,4,0,1024,0,0,1024,2.18,Medium,Budget,24279.696,No,3,0,2,1,2
ASUS,Gaming,17.3,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,Upper-Mid,NVIDIA,12,128,1024,0,0,1152,2.2,Heavy,Mid-Range,72988.272,No,4,1,0,1,0
ACER,Netbook,11.6,1366,768,IPS,0,HD,Intel,Celeron,,1.0,Entry,Intel,4,0,0,32,0,32,1.25,Light,Budget,15824.16,No,1,0,2,2,2
LENOVO,Notebook,17.3,1600,900,Standard,0,HD+,AMD,A4-Series,,2.0,Entry,AMD,4,0,500,0,0,500,2.8,Heavy,Budget,20193.12,No,1,0,2,1,2
HP,Notebook,14.0,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,Upper-Mid,Intel,4,128,0,0,0,128,1.95,Medium,Mid-Range,67399.2,No,4,1,0,2,0
HP,2 in 1 Convertible,13.3,3200,1800,Standard,1,Quad HD+,Intel,i7,7.0,2.0,High,Intel,16,256,0,0,0,256,1.42,Medium,Mid-Range,74538.72,No,5,1,0,0,0
SAMSUNG,Ultrabook,15.0,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,High,Intel,8,256,0,0,0,256,1.17,Light,Premium,90522.72,No,5,1,0,2,0
LENOVO,Ultrabook,14.0,1920,1080,IPS,0,Full HD,Intel,i5,7.0,2.0,Upper-Mid,Intel,8,256,0,0,0,256,1.32,Medium,Premium,95850.72,No,4,1,0,2,0
MSI,Gaming,17.3,3840,2160,IPS,0,UHD,Intel,i7,6.0,2.0,High,NVIDIA,16,512,2048,0,0,2560,2.43,Heavy,Premium,141138.72,Yes,5,1,1,1,1
TOSHIBA,Notebook,13.3,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,Upper-Mid,Intel,8,256,0,0,0,256,1.05,Light,Mid-Range,78588.0,No,4,1,0,2,0
DELL,Gaming,15.6,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,High,NVIDIA,8,0,1024,0,0,1024,2.62,Heavy,Mid-Range,49497.12,No,5,0,2,1,2
HP,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,High,NVIDIA,8,0,1024,0,0,1024,2.04,Medium,Mid-Range,47952.0,No,5,0,2,1,2
DELL,Notebook,15.6,1366,768,Standard,0,HD,Intel,i3,6.0,2.0,Mid,AMD,4,0,1024,0,0,1024,2.18,Medium,Budget,32713.92,No,3,0,2,1,2
DELL,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,Upper-Mid,Intel,8,0,500,0,0,500,1.9,Medium,Mid-Range,49816.8,No,4,0,2,2,2
DELL,2 in 1 Convertible,13.3,3200,1800,Standard,1,Quad HD+,Intel,i7,,1.0,High,Intel,8,512,0,0,0,512,1.24,Light,Premium,107257.968,No,5,1,0,0,0
ASUS,Gaming,17.3,1920,1080,IPS,0,Full HD,Intel,i7,6.0,2.0,High,NVIDIA,32,512,0,0,0,512,3.58,Heavy,Mid-Range,68145.12,No,5,1,0,1,0
DELL,2 in 1 Convertible,13.3,1920,1080,Standard,1,Full HD,Intel,i7,,1.0,High,Intel,16,256,0,0,0,256,1.22,Light,Premium,87858.72,No,5,1,0,0,0
LENOVO,Ultrabook,14.0,1920,1080,IPS,0,Full HD,Intel,i7,7.0,2.0,High,Intel,8,0,0,256,0,256,1.13,Light,Premium,109170.72,No,5,0,0,2,0
LENOVO,Notebook,15.6,1920,1080,IPS,0,Full HD,Intel,i5,7.0,2.0,Upper-Mid,Intel,8,512,0,0,0,512,1.95,Medium,Premium,104588.1072,No,4,1,0,2,0
LG,Ultrabook,15.6,1920,1080,IPS,1,Full HD,Intel,i7,7.0,2.0,High,Intel,16,512,0,0,0,512,1.08,Light,Premium,111834.72,No,5,1,1,0,1
HP,Netbook,12.5,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,High,Intel,8,512,0,0,0,512,1.26,Light,Mid-Range,79014.23999999999,No,5,1,0,2,0
ACER,Notebook,15.6,1920,1080,IPS,0,Full HD,Intel,Celeron,,1.0,Entry,Intel,4,0,0,16,0,16,2.2,Heavy,Budget,19127.52,No,1,0,2,2,2
LENOVO,Notebook,15.6,1920,1080,IPS,0,Full HD,Intel,i5,6.0,2.0,Upper-Mid,NVIDIA,8,128,1024,0,0,1152,2.6,Heavy,Mid-Range,42037.92,No,4,1,2,1,2
LG,Ultrabook,14.0,1920,1080,IPS,1,Full HD,Intel,i7,7.0,2.0,High,Intel,8,512,0,0,0,512,0.98,Light,Premium,101178.72,No,5,1,0,0,0
DELL,Notebook,14.0,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,Upper-Mid,Intel,8,256,0,0,0,256,1.6,Medium,Mid-Range,64202.4,No,4,1,0,2,0
HP,Ultrabook,12.5,3840,2160,Standard,1,UHD,Intel,Core M,,1.0,Mid,Intel,8,240,0,0,0,240,1.09,Light,Premium,165168.0,Yes,3,1,1,0,1
LENOVO,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,High,NVIDIA,6,256,0,0,0,256,2.2,Heavy,Mid-Range,42037.92,No,5,1,2,2,2
HP,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,High,NVIDIA,8,256,0,0,0,256,2.04,Medium,Mid-Range,54291.78719999999,No,5,1,2,2,2
ACER,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i3,7.0,2.0,Mid,Intel,4,0,1024,0,0,1024,2.4,Heavy,Budget,26586.72,No,3,0,2,1,2
LENOVO,Notebook,13.3,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,Upper-Mid,Intel,4,128,0,0,0,128,1.44,Medium,Mid-Range,46939.68,No,4,1,2,2,2
HP,Notebook,13.3,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,Upper-Mid,Intel,8,256,0,0,0,256,1.49,Medium,Mid-Range,51148.8,No,4,1,2,2,2
MSI,Gaming,17.3,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,High,NVIDIA,16,256,1024,0,0,1280,2.7,Heavy,Premium,85194.72,No,5,1,0,1,0
DELL,Gaming,15.6,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,High,NVIDIA,16,128,1024,0,0,1152,2.6,Heavy,Mid-Range,71874.72,No,5,1,0,1,0
MSI,Gaming,15.6,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,Upper-Mid,NVIDIA,8,128,1024,0,0,1152,2.2,Heavy,Mid-Range,59668.804800000005,No,4,1,0,1,0
DELL,Notebook,15.6,1366,768,Standard,0,HD,Intel,i5,7.0,2.0,Upper-Mid,AMD,4,0,1024,0,0,1024,2.18,Medium,Budget,36496.2672,No,4,0,2,1,2
HP,Ultrabook,15.6,1920,1080,Standard,0,Full HD,Intel,i7,6.0,2.0,High,AMD,8,256,0,0,0,256,1.84,Medium,Mid-Range,69103.62719999999,No,5,1,0,2,0
HP,Ultrabook,13.3,3200,1800,Standard,1,Quad HD+,Intel,i7,7.0,2.0,High,Intel,8,256,0,0,0,256,1.39,Medium,Mid-Range,61218.72,No,5,1,0,0,0
TOSHIBA,Notebook,15.6,1920,1080,IPS,0,Full HD,Intel,i7,6.0,2.0,High,NVIDIA,16,256,0,0,0,256,2.4,Heavy,Premium,105228.0,No,5,1,0,1,0
LENOVO,2 in 1 Convertible,13.3,1920,1080,IPS,1,Full HD,Intel,i5,7.0,2.0,Upper-Mid,Intel,8,512,0,0,0,512,1.37,Medium,Premium,97236.0,No,4,1,0,0,0
DELL,Notebook,15.6,1366,768,Standard,0,HD,Intel,i5,6.0,2.0,Upper-Mid,Intel,4,0,500,0,0,500,1.95,Medium,Budget,38889.072,No,4,0,2,2,2
LENOVO,Ultrabook,12.5,1920,1080,IPS,0,Full HD,Intel,i7,7.0,2.0,High,Intel,8,256,0,0,0,256,1.36,Medium,Premium,87912.0,No,5,1,0,2,0
HP,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i5,6.0,2.0,Upper-Mid,Intel,8,256,0,0,0,256,2.31,Heavy,Mid-Range,62071.2,No,4,1,0,2,0
DELL,Notebook,15.6,1366,768,Standard,0,HD,Intel,i5,7.0,2.0,Upper-Mid,Intel,4,0,1024,0,0,1024,2.18,Medium,Budget,37725.4368,No,4,0,2,1,2
HP,Notebook,14.0,1366,768,Standard,0,HD,Intel,i5,6.0,2.0,Upper-Mid,Intel,4,0,500,0,0,500,1.95,Medium,Mid-Range,61218.72,No,4,0,0,2,0
LENOVO,Notebook,15.6,1366,768,Standard,0,HD,Intel,Pentium,,1.0,Entry,Intel,4,0,1024,0,0,1024,2.2,Heavy,Budget,16463.52,No,1,0,2,2,2
HP,Ultrabook,12.5,1920,1080,Standard,0,Full HD,Intel,i5,6.0,2.0,Upper-Mid,Intel,4,0,500,0,0,500,1.26,Light,Premium,84129.12,No,4,0,0,2,0
HP,Notebook,15.6,1366,768,Standard,0,HD,Intel,Celeron,,1.0,Entry,Intel,4,0,1024,0,0,1024,1.86,Medium,Budget,15392.592,No,1,0,2,2,2
LENOVO,2 in 1 Convertible,13.3,3200,1800,IPS,1,Quad HD+,Intel,i7,6.0,2.0,High,Intel,16,1024,0,0,0,1024,1.3,Medium,Premium,95850.72,No,5,1,0,0,0
TOSHIBA,Notebook,14.0,1920,1080,IPS,0,Full HD,Intel,i5,6.0,2.0,Upper-Mid,Intel,4,128,0,0,0,128,1.47,Medium,Mid-Range,58874.4,No,4,1,0,2,0
HP,Netbook,12.5,1920,1080,Standard,0,Full HD,Intel,i5,6.0,2.0,Upper-Mid,Intel,8,256,0,0,0,256,1.26,Light,Premium,88924.31999999999,No,4,1,0,2,0
DELL,Notebook,15.6,1366,768,Standard,0,HD,Intel,i3,6.0,2.0,Mid,Intel,4,0,1024,0,0,1024,2.18,Medium,Budget,29762.208,No,3,0,2,1,2
MSI,Gaming,15.6,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,High,NVIDIA,8,128,1024,0,0,1152,2.2,Heavy,Mid-Range,63882.72,No,5,1,0,1,0
DELL,Ultrabook,14.0,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,Upper-Mid,Intel,8,256,0,0,0,256,1.36,Medium,Premium,87325.92,No,4,1,0,2,0
DELL,Gaming,17.3,2560,1440,Standard,0,Quad HD+,Intel,i7,6.0,2.0,High,NVIDIA,16,512,1024,0,0,1536,4.36,Heavy,Premium,146946.24,Yes,5,1,1,1,1
HP,Gaming,17.3,1920,1080,IPS,0,Full HD,Intel,i5,6.0,2.0,Upper-Mid,NVIDIA,8,128,1024,0,0,1152,2.75,Heavy,Mid-Range,74538.72,No,4,1,0,1,0
ASUS,Notebook,17.3,1600,900,Standard,0,HD+,Intel,Pentium,,1.0,Entry,NVIDIA,4,0,1024,0,0,1024,2.8,Heavy,Budget,28238.4,No,1,0,2,1,2
ACER,Notebook,15.6,1366,768,Standard,0,HD,Intel,i5,7.0,2.0,Upper-Mid,Intel,4,0,500,0,0,500,2.23,Heavy,Budget,32980.32,No,4,0,2,2,2
TOSHIBA,Notebook,15.6,1366,768,Standard,0,HD,Intel,i5,6.0,2.0,Upper-Mid,Intel,8,256,0,0,0,256,2.2,Heavy,Mid-Range,59620.32,No,4,1,0,2,0
LENOVO,2 in 1 Convertible,11.3,1920,1080,IPS,1,Full HD,Intel,Core M,,1.0,Mid,Intel,8,256,0,0,0,256,1.1,Light,Mid-Range,69210.72,No,3,1,0,0,0
LENOVO,Gaming,15.6,1920,1080,IPS,0,Full HD,AMD,FX,,2.0,High,AMD,16,512,1024,0,0,1536,2.5,Heavy,Mid-Range,53226.72,No,5,1,2,1,2
DELL,Ultrabook,12.5,1920,1080,Standard,1,Full HD,Intel,i5,7.0,2.0,Upper-Mid,Intel,8,256,0,0,0,256,1.36,Medium,Mid-Range,78438.816,No,4,1,0,0,0
LENOVO,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,High,NVIDIA,8,0,1024,0,0,1024,2.2,Heavy,Budget,36496.8,No,5,0,2,1,2
DELL,Notebook,17.3,1600,900,Standard,0,HD+,Intel,i3,6.0,2.0,Mid,AMD,4,0,1024,0,0,1024,2.36,Heavy,Budget,35111.52,No,3,0,2,1,2
ACER,Notebook,14.0,1366,768,Standard,0,HD,Intel,Celeron,,1.0,Entry,Intel,4,0,0,32,0,32,1.68,Medium,Budget,18594.72,No,1,0,2,2,2
HP,Workstation,15.6,1920,1080,IPS,0,Full HD,Intel,i7,6.0,2.0,High,NVIDIA,8,8,0,0,0,8,2.0,Medium,Premium,119826.72,No,5,1,1,2,1
DELL,Ultrabook,14.0,1920,1080,Standard,0,Full HD,Intel,i7,7.0,2.0,High,Intel,8,256,0,0,0,256,1.36,Medium,Premium,94572.0,No,5,1,0,2,0
TOSHIBA,Notebook,13.3,1920,1080,Standard,0,Full HD,Intel,i5,6.0,2.0,Upper-Mid,Intel,8,256,0,0,0,256,1.2,Light,Mid-Range,77788.8,No,4,1,0,2,0
ASUS,2 in 1 Convertible,12.5,1920,1080,Standard,0,Full HD,Intel,Core M,,1.0,Mid,Intel,8,0,0,64,0,64,1.2,Light,Mid-Range,61751.52,No,3,0,0,2,0
LENOVO,Ultrabook,14.0,1920,1080,IPS,0,Full HD,Intel,i7,6.0,2.0,High,Intel,8,256,0,0,0,256,1.7,Medium,Mid-Range,79333.3872,No,5,1,0,2,0
DELL,Gaming,17.3,3840,2160,IPS,0,UHD,Intel,i7,7.0,2.0,High,NVIDIA,16,512,1024,0,0,1536,4.36,Heavy,Premium,168045.12,Yes,5,1,1,1,1
DELL,2 in 1 Convertible,13.3,1920,1080,Standard,1,Full HD,Intel,i5,,1.0,Upper-Mid,Intel,8,256,0,0,0,256,1.24,Light,Premium,101178.72,No,4,1,0,0,0
HP,2 in 1 Convertible,11.6,1366,768,Standard,1,HD,Intel,Pentium,,1.0,Entry,Intel,4,256,0,0,0,256,1.45,Medium,Mid-Range,41292.0,No,1,1,2,0,2
DELL,Ultrabook,13.3,3200,1800,Standard,0,Quad HD+,Intel,i7,6.0,2.0,High,Intel,8,256,0,0,0,256,1.3,Medium,Mid-Range,67559.04,No,5,1,0,2,0
ACER,2 in 1 Convertible,11.6,1366,768,IPS,1,HD,Intel,Celeron,,1.0,Entry,Intel,4,0,0,32,0,32,1.25,Light,Budget,20725.92,No,1,0,2,0,2
TOSHIBA,Notebook,13.3,1920,1080,Standard,0,Full HD,Intel,i5,6.0,2.0,Upper-Mid,Intel,8,256,0,0,0,256,1.2,Light,Premium,81784.8,No,4,1,0,2,0
LENOVO,Ultrabook,12.5,1920,1080,IPS,0,Full HD,Intel,i5,7.0,2.0,Upper-Mid,Intel,8,256,0,0,0,256,1.36,Medium,Premium,93772.8,No,4,1,0,2,0
ACER,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,Upper-Mid,NVIDIA,12,128,1024,0,0,1152,2.4,Heavy,Mid-Range,53759.52,No,4,1,2,1,2
TOSHIBA,Ultrabook,12.5,1920,1080,Standard,1,Full HD,Intel,i7,7.0,2.0,High,Intel,8,512,0,0,0,512,1.1,Light,Premium,95371.2,No,5,1,0,0,0
HP,Notebook,15.6,1366,768,Standard,0,HD,Intel,i5,7.0,2.0,Upper-Mid,NVIDIA,8,0,1024,0,0,1024,2.04,Medium,Mid-Range,45101.52,No,4,0,2,1,2
DELL,Notebook,15.6,1366,768,Standard,0,HD,Intel,i3,6.0,2.0,Mid,AMD,4,0,1024,0,0,1024,2.25,Heavy,Budget,24808.2336,No,3,0,2,1,2
DELL,Notebook,15.6,1366,768,Standard,0,HD,Intel,i5,7.0,2.0,Upper-Mid,Intel,4,0,500,0,0,500,1.9,Medium,Mid-Range,43956.0,No,4,0,2,2,2
HP,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i3,7.0,2.0,Mid,Intel,4,0,500,0,0,500,2.04,Medium,Budget,36496.8,No,3,0,2,2,2
DELL,Gaming,17.3,1920,1080,IPS,0,Full HD,Intel,i7,7.0,2.0,High,NVIDIA,32,256,1024,0,0,1280,4.42,Heavy,Premium,167778.72,Yes,5,1,1,1,1
LENOVO,Notebook,15.6,1920,1080,Standard,0,Full HD,Intel,i5,7.0,2.0,Upper-Mid,NVIDIA,6,256,0,0,0,256,2.4,Heavy,Budget,37029.6,No,4,1,2,2,2
DELL,2 in 1 Convertible,13.3,3200,1800,Standard,1,Quad HD+,Intel,i7,,1.0,High,Intel,16,512,0,0,0,512,1.22,Light,Premium,101178.72,No,5,1,0,0,0
DELL,Ultrabook,14.0,2560,1440,Standard,1,Quad HD+,Intel,i7,6.0,2.0,High,Intel,8,256,0,0,0,256,1.5,Medium,Premium,104587.57439999998,No,5,1,0,0,0
